index,fitness,size,has_meta
0,0.716000,339,1
1,0.711600,500,1
2,0.706300,176,1
3,0.706300,144,1
4,0.711600,383,1
5,0.706300,371,1
6,0.709400,160,1
7,0.711600,155,1
8,0.711600,160,1
9,0.706300,180,1
10,0.706300,181,1
11,0.706300,293,1
12,0.709400,175,1
13,0.716000,337,1
14,0.706300,200,1
15,0.706300,247,1
16,0.706300,305,1
17,0.706300,243,1
18,0.706300,173,1
19,0.706300,195,1
20,0.706300,266,1
21,0.716000,547,1
22,0.706300,211,1
23,0.706300,182,1
24,0.713200,156,1
25,0.709100,436,1
26,0.711600,489,1
27,0.706300,191,1
28,0.716000,339,1
29,0.706300,176,1
30,0.706300,311,1
31,0.716000,332,1
32,0.706300,385,1
33,0.706300,189,1
34,0.706300,175,1
35,0.706300,125,1
36,0.706300,125,1
37,0.706300,175,1
38,0.706300,169,1
39,0.706300,205,1
40,0.706300,132,1
41,0.709400,175,1
42,0.704100,219,1
43,0.706300,295,1
44,0.706300,169,1
45,0.706300,232,1
46,0.709100,437,1
47,0.706300,155,1
48,0.706300,173,1
49,0.706300,295,1
50,0.706300,175,1
51,0.706300,166,1
52,0.706300,173,1
53,0.706300,173,1
54,0.706300,173,1
55,0.706300,227,1
56,0.706300,297,1
57,0.706300,134,1
58,0.706300,211,1
59,0.711600,166,1
60,0.704100,171,1
61,0.706300,311,1
62,0.711600,549,1
63,0.709100,445,1
64,0.706300,302,1
65,0.706300,166,1
66,0.716000,500,1
67,0.706300,222,1
68,0.706300,304,1
69,0.709100,557,1
70,0.706300,165,1
71,0.674700,122,1
72,0.706300,173,1
73,0.706300,232,1
74,0.706300,295,1
75,0.706300,182,1
76,0.706300,224,1
77,0.706300,132,1
78,0.706300,175,1
79,0.711600,324,1
80,0.706300,155,1
81,0.711600,324,1
82,0.706300,213,1
83,0.706300,175,1
84,0.709400,133,1
85,0.709400,175,1
86,0.706300,182,1
87,0.706300,297,1
88,0.706300,175,1
89,0.706300,232,1
90,0.706300,297,1
91,0.704700,126,1
92,0.706300,293,1
93,0.716000,337,1
94,0.706300,134,1
95,0.711600,161,1
96,0.711600,160,1
97,0.706300,380,1
98,0.709100,438,1
99,0.706300,305,1
