index,fitness,size,has_meta
0,0.721500,562,1
1,0.706300,350,1
2,0.709100,500,1
3,0.716000,476,1
4,0.706300,394,1
5,0.706300,358,1
6,0.706300,394,1
7,0.706300,376,1
8,0.706300,372,1
9,0.716000,471,1
10,0.706300,629,1
11,0.706300,394,1
12,0.706300,350,1
13,0.706300,394,1
14,0.706300,366,1
15,0.709100,485,1
16,0.721500,564,1
17,0.709100,416,1
18,0.706300,390,1
19,0.706300,385,1
20,0.706300,748,1
21,0.711600,204,1
22,0.706300,372,1
23,0.706300,388,1
24,0.706300,394,1
25,0.706300,385,1
26,0.706300,395,1
27,0.706300,358,1
28,0.706300,384,1
29,0.706300,376,1
30,0.706300,386,1
31,0.706300,390,1
32,0.706300,395,1
33,0.706300,367,1
34,0.706300,358,1
35,0.706300,372,1
36,0.706300,381,1
37,0.706300,395,1
38,0.706300,348,1
39,0.716000,551,1
40,0.709100,486,1
41,0.721500,562,1
42,0.706300,355,1
43,0.706300,571,1
44,0.711600,1032,1
45,0.711600,1036,1
46,0.706300,372,1
47,0.709100,485,1
48,0.709100,615,1
49,0.706300,348,1
50,0.706900,293,1
51,0.706300,395,1
52,0.716000,547,1
53,0.706300,322,1
54,0.706300,355,1
55,0.706300,209,1
56,0.714400,722,1
57,0.706300,395,1
58,0.709100,421,1
59,0.706300,222,1
60,0.711600,215,1
61,0.706300,471,1
62,0.711600,510,1
63,0.721500,573,1
64,0.721500,563,1
65,0.711600,579,1
66,0.711600,570,1
67,0.706300,394,1
68,0.721500,563,1
69,0.706300,222,1
70,0.706300,394,1
71,0.706300,243,1
72,0.706300,216,1
73,0.721500,562,1
74,0.711600,683,1
75,0.709100,502,1
76,0.709100,419,1
77,0.706300,237,1
78,0.706300,391,1
79,0.706300,372,1
80,0.721500,568,1
81,0.706300,216,1
82,0.706300,385,1
83,0.721500,578,1
84,0.716000,473,1
85,0.706300,713,1
86,0.709100,485,1
87,0.706300,398,1
88,0.709100,699,1
89,0.706300,650,1
90,0.721500,1145,1
91,0.716000,557,1
92,0.706300,367,1
93,0.709100,416,1
94,0.706300,350,1
95,0.721500,648,1
96,0.721500,578,1
97,0.706300,385,1
98,0.706300,388,1
99,0.709100,499,1
