index,fitness,size,has_meta
0,0.711600,113,1
1,0.674700,212,1
2,0.701900,87,1
3,0.674700,202,1
4,0.704100,189,1
5,0.704100,94,1
6,0.674700,222,1
7,0.678400,104,1
8,0.677500,120,1
9,0.678400,66,1
10,0.677500,114,1
11,0.706300,184,1
12,0.706300,184,1
13,0.672500,204,1
14,0.674700,202,1
15,0.702500,113,1
16,0.674700,124,1
17,0.678400,104,1
18,0.678400,72,1
19,0.674700,222,1
20,0.674700,190,1
21,0.702500,83,1
22,0.674700,222,1
23,0.677500,88,1
24,0.702500,113,1
25,0.702500,83,1
26,0.674700,83,1
27,0.672500,174,1
28,0.674700,222,1
29,0.709400,111,1
30,0.674700,212,1
31,0.674700,207,1
32,0.701500,103,1
33,0.705200,144,1
34,0.705200,126,1
35,0.674700,222,1
36,0.711600,113,1
37,0.704100,192,1
38,0.706300,178,1
39,0.706300,181,1
40,0.711600,113,1
41,0.674700,190,1
42,0.674700,202,1
43,0.674700,200,1
44,0.674700,193,1
45,0.675300,156,1
46,0.673100,155,1
47,0.671600,70,1
48,0.677700,150,1
49,0.676200,63,1
50,0.674700,81,1
51,0.706300,210,1
52,0.670300,126,1
53,0.678400,72,1
54,0.674700,83,1
55,0.677500,93,1
56,0.706300,184,1
57,0.671600,86,1
58,0.674700,208,1
59,0.701900,79,1
60,0.709400,105,1
61,0.711600,124,1
62,0.672500,177,1
63,0.677500,108,1
64,0.701900,152,1
65,0.702500,83,1
66,0.706300,184,1
67,0.676200,55,1
68,0.701900,87,1
69,0.677500,90,1
70,0.677500,89,1
71,0.711600,116,1
72,0.676200,63,1
73,0.673100,176,1
74,0.677700,142,1
75,0.674700,196,1
76,0.702500,113,1
77,0.678400,104,1
78,0.706300,181,1
79,0.706300,174,1
80,0.674700,124,1
81,0.709400,106,1
82,0.674700,208,1
83,0.706300,185,1
84,0.674700,81,1
85,0.677500,88,1
86,0.674700,214,1
87,0.290200,57,1
88,0.704100,189,1
89,0.674700,208,1
90,0.674700,208,1
91,0.674700,84,1
92,0.674700,195,1
93,0.674700,195,1
94,0.674700,224,1
95,0.674700,214,1
96,0.674700,208,1
97,0.676200,63,1
98,0.674700,196,1
99,0.702500,83,1
