index,fitness,size,has_meta
0,0.721500,562,1
1,0.709100,699,1
2,0.706300,240,1
3,0.706300,372,1
4,0.706300,366,1
5,0.706300,629,1
6,0.706300,386,1
7,0.706300,650,1
8,0.721500,578,1
9,0.706300,380,1
10,0.706300,204,1
11,0.706300,630,1
12,0.706900,293,1
13,0.706300,571,1
14,0.709100,500,1
15,0.706300,348,1
16,0.721500,578,1
17,0.706300,385,1
18,0.709100,502,1
19,0.706300,472,1
20,0.706300,213,1
21,0.706300,385,1
22,0.706300,448,1
23,0.706300,372,1
24,0.706300,376,1
25,0.706300,388,1
26,0.706300,394,1
27,0.706300,391,1
28,0.706300,327,1
29,0.706300,571,1
30,0.706300,748,1
31,0.709100,631,1
32,0.721500,574,1
33,0.706300,651,1
34,0.709100,417,1
35,0.706300,650,1
36,0.706300,372,1
37,0.706300,380,1
38,0.716000,548,1
39,0.706300,356,1
40,0.706300,253,1
41,0.706300,461,1
42,0.706300,363,1
43,0.706900,294,1
44,0.706300,385,1
45,0.709100,645,1
46,0.706300,398,1
47,0.716000,494,1
48,0.706300,391,1
49,0.706300,209,1
50,0.721500,573,1
51,0.711600,1037,1
52,0.709100,418,1
53,0.706300,748,1
54,0.721500,578,1
55,0.706300,385,1
56,0.721500,562,1
57,0.706300,383,1
58,0.706300,356,1
59,0.706300,348,1
60,0.709100,640,1
61,0.706300,375,1
62,0.706300,347,1
63,0.706300,389,1
64,0.706300,213,1
65,0.709100,692,1
66,0.706300,394,1
67,0.706300,394,1
68,0.706300,376,1
69,0.706300,394,1
70,0.706300,607,1
71,0.706300,337,1
72,0.721500,558,1
73,0.709100,454,1
74,0.721500,578,1
75,0.709100,417,1
76,0.706300,381,1
77,0.706300,388,1
78,0.709100,420,1
79,0.706300,629,1
80,0.709100,426,1
81,0.711600,1020,1
82,0.716000,473,1
83,0.709100,413,1
84,0.706300,398,1
85,0.709100,416,1
86,0.716000,547,1
87,0.714400,708,1
88,0.706300,372,1
89,0.706300,389,1
90,0.711600,579,1
91,0.716000,487,1
92,0.706300,217,1
93,0.714400,722,1
94,0.711600,683,1
95,0.721500,1145,1
96,0.706300,355,1
97,0.711600,1039,1
98,0.706300,214,1
99,0.716000,551,1
