index,fitness,size,has_meta
0,0.721500,562,1
1,0.709100,640,1
2,0.709100,635,1
3,0.706300,452,1
4,0.721500,555,1
5,0.706300,288,1
6,0.706300,465,1
7,0.706300,373,1
8,0.709100,633,1
9,0.721500,560,1
10,0.706300,198,1
11,0.706300,431,1
12,0.709100,402,1
13,0.706300,383,1
14,0.716000,550,1
15,0.706300,378,1
16,0.706300,378,1
17,0.706300,404,1
18,0.709100,418,1
19,0.706300,552,1
20,0.709100,437,1
21,0.706300,383,1
22,0.716000,551,1
23,0.706300,385,1
24,0.721500,573,1
25,0.716000,491,1
26,0.706300,382,1
27,0.706300,228,1
28,0.709100,693,1
29,0.709100,758,1
30,0.709100,748,1
31,0.716000,463,1
32,0.706300,408,1
33,0.706300,383,1
34,0.706300,373,1
35,0.709100,422,1
36,0.716000,473,1
37,0.716000,755,1
38,0.709100,636,1
39,0.709100,424,1
40,0.716000,473,1
41,0.709100,424,1
42,0.706300,808,1
43,0.706300,472,1
44,0.706300,474,1
45,0.706300,478,1
46,0.714400,696,1
47,0.706300,354,1
48,0.706300,404,1
49,0.706300,399,1
50,0.721500,562,1
51,0.709100,407,1
52,0.706300,346,1
53,0.706300,199,1
54,0.706300,787,1
55,0.706300,355,1
56,0.706300,452,1
57,0.706300,401,1
58,0.706300,623,1
59,0.706300,482,1
60,0.706300,203,1
61,0.716000,763,1
62,0.706300,825,1
63,0.714400,943,1
64,0.714400,943,1
65,0.706300,559,1
66,0.706300,569,1
67,0.706300,209,1
68,0.709100,713,1
69,0.709100,632,1
70,0.706300,375,1
71,0.706300,578,1
72,0.709100,727,1
73,0.716000,768,1
74,0.716000,474,1
75,0.706300,383,1
76,0.706300,383,1
77,0.709100,703,1
78,0.706300,373,1
79,0.706300,399,1
80,0.706300,382,1
81,0.709100,717,1
82,0.706300,378,1
83,0.706300,383,1
84,0.709100,752,1
85,0.716000,763,1
86,0.706300,385,1
87,0.709100,410,1
88,0.706300,1065,1
89,0.709100,418,1
90,0.714400,848,1
91,0.706300,397,1
92,0.716000,755,1
93,0.706300,199,1
94,0.706300,383,1
95,0.709100,422,1
96,0.706300,706,1
97,0.714400,696,1
98,0.706300,825,1
99,0.716000,628,1
