index,fitness,size,has_meta
0,0.721500,562,1
1,0.706300,571,1
2,0.721500,578,1
3,0.706300,611,1
4,0.706300,384,1
5,0.721500,562,1
6,0.706300,650,1
7,0.721500,573,1
8,0.721500,1145,1
9,0.706300,395,1
10,0.706300,372,1
11,0.711600,1036,1
12,0.706300,394,1
13,0.706300,348,1
14,0.716000,551,1
15,0.706300,376,1
16,0.711600,683,1
17,0.716000,910,1
18,0.709100,640,1
19,0.706300,390,1
20,0.709100,417,1
21,0.706300,390,1
22,0.709100,502,1
23,0.706300,350,1
24,0.706300,386,1
25,0.704100,461,1
26,0.706300,375,1
27,0.706300,367,1
28,0.706300,380,1
29,0.721500,578,1
30,0.709100,692,1
31,0.721500,578,1
32,0.721500,578,1
33,0.706900,294,1
34,0.706300,385,1
35,0.721500,578,1
36,0.716000,548,1
37,0.706300,394,1
38,0.706300,385,1
39,0.706300,350,1
40,0.706300,222,1
41,0.706300,571,1
42,0.706300,348,1
43,0.706900,293,1
44,0.706300,333,1
45,0.706300,372,1
46,0.721500,562,1
47,0.706300,471,1
48,0.706300,372,1
49,0.714400,708,1
50,0.714400,708,1
51,0.706300,408,1
52,0.706300,363,1
53,0.716000,547,1
54,0.709100,500,1
55,0.706300,385,1
56,0.706300,388,1
57,0.706300,394,1
58,0.706300,217,1
59,0.716000,487,1
60,0.706300,356,1
61,0.706300,376,1
62,0.709100,454,1
63,0.711600,579,1
64,0.716000,471,1
65,0.706300,629,1
66,0.711600,683,1
67,0.709100,631,1
68,0.711600,1020,1
69,0.706300,385,1
70,0.706300,395,1
71,0.706300,253,1
72,0.706300,253,1
73,0.706300,390,1
74,0.706300,376,1
75,0.706300,748,1
76,0.709100,416,1
77,0.706300,213,1
78,0.706300,213,1
79,0.706300,748,1
80,0.706300,385,1
81,0.706300,398,1
82,0.706300,398,1
83,0.709100,485,1
84,0.706300,381,1
85,0.706300,389,1
86,0.709100,413,1
87,0.709100,699,1
88,0.709100,416,1
89,0.711600,813,1
90,0.711600,578,1
91,0.706300,447,1
92,0.706300,209,1
93,0.716000,473,1
94,0.706300,372,1
95,0.706300,391,1
96,0.714400,722,1
97,0.706300,366,1
98,0.706300,350,1
99,0.706300,355,1
