index,fitness,size,has_meta
0,0.713200,176,1
1,0.706300,166,1
2,0.706300,340,1
3,0.706300,211,1
4,0.701500,86,1
5,0.706300,221,1
6,0.706300,178,1
7,0.701500,86,1
8,0.706300,265,1
9,0.706300,339,1
10,0.706300,265,1
11,0.706300,340,1
12,0.706300,384,1
13,0.706300,183,1
14,0.706300,183,1
15,0.713200,176,1
16,0.706300,173,1
17,0.706300,166,1
18,0.706300,182,1
19,0.706300,265,1
20,0.706300,189,1
21,0.680300,146,1
22,0.706300,187,1
23,0.706300,299,1
24,0.706300,174,1
25,0.705200,108,1
26,0.706300,158,1
27,0.706900,421,1
28,0.706300,260,1
29,0.701500,86,1
30,0.701900,241,1
31,0.706300,175,1
32,0.709400,170,1
33,0.706300,311,1
34,0.706300,302,1
35,0.705200,112,1
36,0.677900,111,1
37,0.701500,86,1
38,0.706300,197,1
39,0.706300,263,1
40,0.706300,217,1
41,0.680300,206,1
42,0.706300,387,1
43,0.706300,158,1
44,0.706300,158,1
45,0.706300,183,1
46,0.706300,158,1
47,0.713200,179,1
48,0.706300,175,1
49,0.706300,262,1
50,0.706300,259,1
51,0.706300,339,1
52,0.711600,190,1
53,0.711600,190,1
54,0.706300,296,1
55,0.713200,179,1
56,0.676200,62,1
57,0.709100,368,1
58,0.706300,172,1
59,0.705200,108,1
60,0.706300,170,1
61,0.706300,260,1
62,0.707200,242,1
63,0.706300,178,1
64,0.711600,167,1
65,0.709100,368,1
66,0.706300,200,1
67,0.711600,194,1
68,0.706300,172,1
69,0.709400,202,1
70,0.706300,271,1
71,0.706300,179,1
72,0.706300,259,1
73,0.701500,86,1
74,0.706300,156,1
75,0.706300,180,1
76,0.706300,180,1
77,0.678400,67,1
78,0.680300,105,1
79,0.713200,176,1
80,0.709100,377,1
81,0.706300,166,1
82,0.680300,116,1
83,0.709400,202,1
84,0.706300,217,1
85,0.676200,62,1
86,0.705200,108,1
87,0.706300,168,1
88,0.706300,166,1
89,0.674000,103,1
90,0.711600,212,1
91,0.706300,271,1
92,0.705200,108,1
93,0.701500,86,1
94,0.706300,263,1
95,0.680300,213,1
96,0.706300,262,1
97,0.706300,181,1
98,0.706300,170,1
99,0.705200,108,1
