index,fitness,size,has_meta
0,0.721500,562,1
1,0.706300,385,1
2,0.706300,344,1
3,0.706300,369,1
4,0.706300,567,1
5,0.716000,349,1
6,0.706300,384,1
7,0.706300,575,1
8,0.706300,221,1
9,0.716000,363,1
10,0.706300,389,1
11,0.706300,562,1
12,0.706300,385,1
13,0.706300,224,1
14,0.716000,413,1
15,0.706300,228,1
16,0.706300,330,1
17,0.706300,392,1
18,0.706300,348,1
19,0.706300,400,1
20,0.706300,213,1
21,0.706300,245,1
22,0.706300,215,1
23,0.706300,357,1
24,0.721500,564,1
25,0.706300,228,1
26,0.706300,434,1
27,0.706300,171,1
28,0.706300,243,1
29,0.706300,217,1
30,0.716000,351,1
31,0.711600,208,1
32,0.706300,228,1
33,0.706300,225,1
34,0.706300,437,1
35,0.709100,416,1
36,0.706300,434,1
37,0.706300,381,1
38,0.706300,372,1
39,0.706300,376,1
40,0.706300,382,1
41,0.721500,562,1
42,0.716000,354,1
43,0.706300,219,1
44,0.716000,563,1
45,0.706300,320,1
46,0.721500,563,1
47,0.716000,349,1
48,0.706300,369,1
49,0.706300,224,1
50,0.709100,437,1
51,0.706300,357,1
52,0.706300,243,1
53,0.709100,430,1
54,0.706300,234,1
55,0.716000,337,1
56,0.706300,372,1
57,0.709100,425,1
58,0.706300,230,1
59,0.721500,563,1
60,0.706300,215,1
61,0.706300,403,1
62,0.706300,212,1
63,0.706300,125,1
64,0.706300,357,1
65,0.706300,225,1
66,0.706300,392,1
67,0.709100,421,1
68,0.706300,574,1
69,0.706300,224,1
70,0.706300,576,1
71,0.706300,567,1
72,0.706300,222,1
73,0.706300,438,1
74,0.709100,434,1
75,0.706300,248,1
76,0.706300,225,1
77,0.706300,228,1
78,0.706300,239,1
79,0.706300,239,1
80,0.706300,372,1
81,0.706300,380,1
82,0.706300,382,1
83,0.706300,340,1
84,0.706300,340,1
85,0.706300,385,1
86,0.706300,371,1
87,0.709100,437,1
88,0.706300,125,1
89,0.706300,369,1
90,0.721500,562,1
91,0.706300,345,1
92,0.706300,346,1
93,0.706300,246,1
94,0.721500,562,1
95,0.709100,434,1
96,0.704100,122,1
97,0.706300,361,1
98,0.704100,430,1
99,0.706300,182,1
