index,fitness,size,has_meta
0,0.713200,176,1
1,0.711600,190,1
2,0.706300,175,1
3,0.706300,189,1
4,0.486700,77,1
5,0.680300,106,1
6,0.709100,368,1
7,0.706300,169,1
8,0.706300,181,1
9,0.706300,175,1
10,0.706300,175,1
11,0.711600,190,1
12,0.706300,339,1
13,0.701500,86,1
14,0.706300,166,1
15,0.713200,176,1
16,0.709400,202,1
17,0.677900,112,1
18,0.701500,86,1
19,0.707200,242,1
20,0.706300,155,1
21,0.706300,272,1
22,0.706300,180,1
23,0.713200,179,1
24,0.706300,171,1
25,0.674700,164,1
26,0.708700,96,1
27,0.705200,112,1
28,0.677900,202,1
29,0.705200,108,1
30,0.706300,174,1
31,0.706300,197,1
32,0.705200,108,1
33,0.677500,91,1
34,0.676200,62,1
35,0.705200,108,1
36,0.706300,168,1
37,0.677900,132,1
38,0.680300,213,1
39,0.713200,176,1
40,0.706300,265,1
41,0.709100,377,1
42,0.701500,86,1
43,0.706300,170,1
44,0.711600,172,1
45,0.706300,299,1
46,0.706300,166,1
47,0.706300,166,1
48,0.709100,369,1
49,0.711600,266,1
50,0.680300,116,1
51,0.706300,271,1
52,0.706300,271,1
53,0.706300,342,1
54,0.706300,164,1
55,0.706300,168,1
56,0.713200,176,1
57,0.701500,86,1
58,0.706300,158,1
59,0.706300,167,1
60,0.706300,272,1
61,0.706300,199,1
62,0.706300,199,1
63,0.706300,200,1
64,0.706300,169,1
65,0.706300,166,1
66,0.709100,368,1
67,0.706300,385,1
68,0.677900,132,1
69,0.706300,158,1
70,0.706300,177,1
71,0.709100,145,1
72,0.678400,66,1
73,0.706300,339,1
74,0.706300,263,1
75,0.680300,116,1
76,0.713200,176,1
77,0.677500,91,1
78,0.705200,112,1
79,0.706300,168,1
80,0.709100,377,1
81,0.706300,260,1
82,0.680300,106,1
83,0.706300,299,1
84,0.677700,212,1
85,0.706300,182,1
86,0.701500,86,1
87,0.706300,217,1
88,0.678400,66,1
89,0.706300,200,1
90,0.711600,190,1
91,0.706300,177,1
92,0.706300,265,1
93,0.704100,160,1
94,0.704100,160,1
95,0.706300,168,1
96,0.680300,211,1
97,0.676200,57,1
98,0.701500,86,1
99,0.706300,180,1
