index,fitness,size,has_meta
0,0.709400,111,1
1,0.674700,134,1
2,0.702500,87,1
3,0.699500,69,1
4,0.677500,88,1
5,0.674700,190,1
6,0.702500,87,1
7,0.672500,171,1
8,0.672900,72,1
9,0.674700,228,1
10,0.674700,184,1
11,0.668200,38,1
12,0.671300,55,1
13,0.699500,55,1
14,0.671200,78,1
15,0.707600,53,1
16,0.670300,107,1
17,0.677500,88,1
18,0.707600,66,1
19,0.671200,78,1
20,0.702500,82,1
21,0.677500,85,1
22,0.677500,85,1
23,0.706300,184,1
24,0.707600,53,1
25,0.702500,83,1
26,0.707600,65,1
27,0.671200,80,1
28,0.707600,53,1
29,0.707200,125,1
30,0.677500,92,1
31,0.673500,178,1
32,0.707600,53,1
33,0.709400,127,1
34,0.671200,77,1
35,0.672900,99,1
36,0.668200,72,1
37,0.707600,66,1
38,0.673100,117,1
39,0.701900,80,1
40,0.671300,82,1
41,0.672900,51,1
42,0.671200,77,1
43,0.706300,184,1
44,0.638400,62,1
45,0.680300,188,1
46,0.704700,96,1
47,0.671200,80,1
48,0.668200,54,1
49,0.674700,103,1
50,0.672900,96,1
51,0.673100,120,1
52,0.680300,188,1
53,0.670300,112,1
54,0.671200,60,1
55,0.636600,63,1
56,0.702300,85,1
57,0.671600,96,1
58,0.677500,88,1
59,0.671300,58,1
60,0.671300,52,1
61,0.672500,170,1
62,0.674700,134,1
63,0.674700,228,1
64,0.674700,203,1
65,0.674700,193,1
66,0.290200,29,1
67,0.672900,96,1
68,0.677500,88,1
69,0.677900,81,1
70,0.673100,101,1
71,0.672900,96,1
72,0.673100,101,1
73,0.677900,77,1
74,0.672900,96,1
75,0.672900,94,1
76,0.672900,93,1
77,0.671300,75,1
78,0.674700,228,1
79,0.670300,107,1
80,0.671200,50,1
81,0.671300,75,1
82,0.671300,87,1
83,0.673100,115,1
84,0.673100,120,1
85,0.677900,81,1
86,0.672900,72,1
87,0.644100,80,1
88,0.672900,67,1
89,0.699500,43,1
90,0.672900,93,1
91,0.668200,49,1
92,0.674700,118,1
93,0.702500,87,1
94,0.677500,88,1
95,0.674700,134,1
96,0.674700,228,1
97,0.674700,134,1
98,0.707600,53,1
99,0.674700,228,1
