index,fitness,size,has_meta
0,0.721500,562,1
1,0.706300,202,1
2,0.706300,348,1
3,0.716000,755,1
4,0.716000,551,1
5,0.716000,763,1
6,0.721500,555,1
7,0.721500,573,1
8,0.716000,463,1
9,0.714400,696,1
10,0.709100,418,1
11,0.716000,473,1
12,0.706300,354,1
13,0.709100,424,1
14,0.706300,355,1
15,0.706300,397,1
16,0.716000,755,1
17,0.706300,552,1
18,0.721500,938,1
19,0.714400,848,1
20,0.706300,357,1
21,0.706300,385,1
22,0.706300,808,1
23,0.706300,346,1
24,0.709100,727,1
25,0.706300,706,1
26,0.706300,399,1
27,0.709100,632,1
28,0.706300,346,1
29,0.706300,706,1
30,0.714400,853,1
31,0.709100,636,1
32,0.706300,408,1
33,0.706300,385,1
34,0.706300,199,1
35,0.706300,373,1
36,0.706300,404,1
37,0.709100,475,1
38,0.706300,825,1
39,0.706300,385,1
40,0.709100,752,1
41,0.706300,559,1
42,0.709100,405,1
43,0.706300,373,1
44,0.706300,407,1
45,0.706300,808,1
46,0.709100,636,1
47,0.709100,410,1
48,0.706300,559,1
49,0.706300,578,1
50,0.706300,383,1
51,0.706300,569,1
52,0.706300,397,1
53,0.716000,763,1
54,0.721500,563,1
55,0.709100,640,1
56,0.706300,382,1
57,0.709100,437,1
58,0.706300,431,1
59,0.709100,713,1
60,0.709100,713,1
61,0.706300,392,1
62,0.709100,633,1
63,0.706300,383,1
64,0.706300,389,1
65,0.706300,198,1
66,0.706300,569,1
67,0.706300,209,1
68,0.706300,228,1
69,0.716000,491,1
70,0.706300,375,1
71,0.706300,383,1
72,0.706300,208,1
73,0.709100,407,1
74,0.706300,382,1
75,0.716000,551,1
76,0.716000,481,1
77,0.706300,383,1
78,0.706300,1084,1
79,0.709100,640,1
80,0.706300,382,1
81,0.706300,382,1
82,0.716000,474,1
83,0.706300,383,1
84,0.709100,422,1
85,0.709100,402,1
86,0.716000,758,1
87,0.709100,424,1
88,0.706300,399,1
89,0.709100,693,1
90,0.709100,420,1
91,0.706300,226,1
92,0.706300,382,1
93,0.716000,473,1
94,0.706300,478,1
95,0.706300,452,1
96,0.706300,427,1
97,0.709100,754,1
98,0.706300,787,1
99,0.706300,478,1
