index,fitness,size,has_meta
0,0.721500,562,1
1,0.706300,687,1
2,0.709100,636,1
3,0.706300,382,1
4,0.716000,618,1
5,0.709100,423,1
6,0.714400,943,1
7,0.706300,346,1
8,0.706300,222,1
9,0.706300,354,1
10,0.716000,763,1
11,0.714400,701,1
12,0.706300,478,1
13,0.706300,569,1
14,0.709100,703,1
15,0.706300,383,1
16,0.706300,787,1
17,0.709100,704,1
18,0.706300,198,1
19,0.706300,369,1
20,0.716000,743,1
21,0.706300,408,1
22,0.706300,377,1
23,0.706300,372,1
24,0.706300,456,1
25,0.706300,371,1
26,0.709100,404,1
27,0.709100,632,1
28,0.709100,692,1
29,0.714400,701,1
30,0.706300,469,1
31,0.709100,636,1
32,0.709100,418,1
33,0.716000,491,1
34,0.714400,944,1
35,0.714400,694,1
36,0.706300,375,1
37,0.706300,290,1
38,0.709100,438,1
39,0.721500,562,1
40,0.721500,562,1
41,0.706300,399,1
42,0.716000,628,1
43,0.706300,525,1
44,0.714400,965,1
45,0.706300,199,1
46,0.706300,469,1
47,0.709100,423,1
48,0.716000,509,1
49,0.709100,758,1
50,0.706300,482,1
51,0.716000,745,1
52,0.706300,199,1
53,0.706300,375,1
54,0.706300,382,1
55,0.709100,634,1
56,0.706300,787,1
57,0.716000,768,1
58,0.709100,727,1
59,0.709100,713,1
60,0.714400,849,1
61,0.706300,478,1
62,0.706300,456,1
63,0.716000,628,1
64,0.721500,567,1
65,0.706300,478,1
66,0.706300,401,1
67,0.709100,692,1
68,0.706300,199,1
69,0.706300,825,1
70,0.714400,939,1
71,0.711600,712,1
72,0.706300,408,1
73,0.709100,427,1
74,0.709100,402,1
75,0.709100,727,1
76,0.714400,849,1
77,0.709100,748,1
78,0.706300,377,1
79,0.706300,395,1
80,0.706300,375,1
81,0.709100,418,1
82,0.714400,694,1
83,0.706300,420,1
84,0.706300,367,1
85,0.709100,408,1
86,0.706300,501,1
87,0.709100,693,1
88,0.709100,418,1
89,0.706300,209,1
90,0.709100,402,1
91,0.714400,696,1
92,0.706300,399,1
93,0.716000,764,1
94,0.716000,745,1
95,0.706300,569,1
96,0.721500,555,1
97,0.721500,562,1
98,0.706300,354,1
99,0.706300,399,1
