index,fitness,size,has_meta
0,0.721500,562,1
1,0.716000,474,1
2,0.706300,383,1
3,0.721500,562,1
4,0.706300,373,1
5,0.706300,373,1
6,0.709100,693,1
7,0.706300,381,1
8,0.706300,385,1
9,0.706300,408,1
10,0.706300,383,1
11,0.706300,357,1
12,0.706300,199,1
13,0.716000,481,1
14,0.706300,430,1
15,0.706300,431,1
16,0.714400,848,1
17,0.706300,373,1
18,0.716000,763,1
19,0.706300,382,1
20,0.706300,845,1
21,0.716000,473,1
22,0.706300,389,1
23,0.706300,352,1
24,0.706300,373,1
25,0.706300,383,1
26,0.709100,424,1
27,0.721500,938,1
28,0.721500,938,1
29,0.709100,639,1
30,0.709100,412,1
31,0.674700,215,1
32,0.706300,478,1
33,0.706300,372,1
34,0.706300,431,1
35,0.716000,765,1
36,0.709100,405,1
37,0.709100,727,1
38,0.706300,404,1
39,0.706300,189,1
40,0.716000,763,1
41,0.709100,407,1
42,0.716000,755,1
43,0.721500,563,1
44,0.709100,632,1
45,0.709100,420,1
46,0.706300,198,1
47,0.706300,449,1
48,0.706300,354,1
49,0.706300,385,1
50,0.706300,382,1
51,0.706300,346,1
52,0.716000,419,1
53,0.709100,721,1
54,0.716000,751,1
55,0.706300,569,1
56,0.706300,388,1
57,0.706300,399,1
58,0.706300,395,1
59,0.706300,808,1
60,0.706300,706,1
61,0.706300,488,1
62,0.706300,488,1
63,0.709100,633,1
64,0.716000,763,1
65,0.706300,407,1
66,0.714400,694,1
67,0.709100,437,1
68,0.709100,410,1
69,0.709100,747,1
70,0.706300,226,1
71,0.706300,385,1
72,0.706300,397,1
73,0.706300,1084,1
74,0.706300,825,1
75,0.716000,541,1
76,0.706300,367,1
77,0.706300,382,1
78,0.706300,382,1
79,0.706300,208,1
80,0.706300,552,1
81,0.706300,198,1
82,0.706300,388,1
83,0.706300,364,1
84,0.709100,636,1
85,0.706300,209,1
86,0.706300,559,1
87,0.706300,706,1
88,0.706300,385,1
89,0.716000,481,1
90,0.706300,397,1
91,0.716000,551,1
92,0.706300,393,1
93,0.709100,410,1
94,0.709100,418,1
95,0.709100,640,1
96,0.721500,555,1
97,0.706300,578,1
98,0.709100,476,1
99,0.709100,412,1
