index,fitness,size,has_meta
0,0.711600,113,1
1,0.701900,100,1
2,0.671300,75,1
3,0.668800,68,1
4,0.668200,81,1
5,0.672500,204,1
6,0.677500,88,1
7,0.668800,62,1
8,0.671600,102,1
9,0.674700,190,1
10,0.674700,196,1
11,0.674700,224,1
12,0.709400,111,1
13,0.673100,163,1
14,0.674700,222,1
15,0.677500,89,1
16,0.676200,66,1
17,0.671300,81,1
18,0.671300,78,1
19,0.671600,86,1
20,0.677500,89,1
21,0.671600,86,1
22,0.671300,55,1
23,0.707600,53,1
24,0.677500,108,1
25,0.674700,83,1
26,0.674700,196,1
27,0.671600,86,1
28,0.706300,181,1
29,0.674700,224,1
30,0.672900,54,1
31,0.672500,174,1
32,0.674700,212,1
33,0.671200,78,1
34,0.707600,53,1
35,0.672500,171,1
36,0.674700,224,1
37,0.672900,54,1
38,0.671300,64,1
39,0.706300,184,1
40,0.702500,83,1
41,0.702500,102,1
42,0.671300,83,1
43,0.702500,83,1
44,0.699500,53,1
45,0.706300,180,1
46,0.674700,228,1
47,0.671200,77,1
48,0.671300,67,1
49,0.674700,202,1
50,0.674700,272,1
51,0.674700,196,1
52,0.706300,184,1
53,0.671300,67,1
54,0.672500,170,1
55,0.699500,59,1
56,0.671300,77,1
57,0.671200,77,1
58,0.701900,79,1
59,0.677500,93,1
60,0.677500,89,1
61,0.707600,53,1
62,0.672500,174,1
63,0.674700,81,1
64,0.678400,72,1
65,0.709400,147,1
66,0.674700,190,1
67,0.674700,83,1
68,0.671300,78,1
69,0.702500,113,1
70,0.677500,92,1
71,0.671300,75,1
72,0.670300,85,1
73,0.674700,196,1
74,0.674700,190,1
75,0.707600,53,1
76,0.668800,62,1
77,0.671600,86,1
78,0.668800,68,1
79,0.668600,51,1
80,0.699500,53,1
81,0.671300,67,1
82,0.676200,66,1
83,0.676200,66,1
84,0.674700,128,1
85,0.671600,86,1
86,0.671300,78,1
87,0.705200,126,1
88,0.701900,149,1
89,0.702500,83,1
90,0.699500,53,1
91,0.674700,117,1
92,0.701900,91,1
93,0.674700,224,1
94,0.702500,90,1
95,0.677900,117,1
96,0.672500,171,1
97,0.699500,53,1
98,0.673100,124,1
99,0.673100,124,1
