index,fitness,size,has_meta
0,0.721500,562,1
1,0.711600,687,1
2,0.721500,560,1
3,0.721500,555,1
4,0.716000,509,1
5,0.709100,632,1
6,0.706300,431,1
7,0.706300,383,1
8,0.706300,404,1
9,0.706300,346,1
10,0.716000,473,1
11,0.706300,401,1
12,0.706300,354,1
13,0.714400,943,1
14,0.709100,424,1
15,0.706300,383,1
16,0.716000,491,1
17,0.706300,578,1
18,0.709100,748,1
19,0.709100,692,1
20,0.706300,209,1
21,0.709100,758,1
22,0.714400,1059,1
23,0.716000,768,1
24,0.709100,410,1
25,0.706300,559,1
26,0.706300,787,1
27,0.709100,424,1
28,0.709100,402,1
29,0.716000,628,1
30,0.706300,382,1
31,0.716000,768,1
32,0.706300,383,1
33,0.706300,501,1
34,0.706300,789,1
35,0.706300,372,1
36,0.706300,478,1
37,0.706300,456,1
38,0.714400,939,1
39,0.706300,569,1
40,0.709100,632,1
41,0.709100,704,1
42,0.709100,703,1
43,0.709100,402,1
44,0.706300,383,1
45,0.706300,482,1
46,0.706300,382,1
47,0.706300,808,1
48,0.706300,367,1
49,0.709100,427,1
50,0.714400,694,1
51,0.706300,290,1
52,0.709100,631,1
53,0.709100,636,1
54,0.709100,423,1
55,0.714400,849,1
56,0.706300,1062,1
57,0.706300,377,1
58,0.714400,701,1
59,0.706300,199,1
60,0.706300,825,1
61,0.709100,438,1
62,0.706300,474,1
63,0.709100,713,1
64,0.709100,402,1
65,0.716000,763,1
66,0.706300,199,1
67,0.709100,727,1
68,0.706300,408,1
69,0.706300,382,1
70,0.706300,399,1
71,0.706300,404,1
72,0.706300,198,1
73,0.706300,375,1
74,0.706300,687,1
75,0.714400,696,1
76,0.706300,474,1
77,0.706300,222,1
78,0.706300,354,1
79,0.706300,469,1
80,0.706300,369,1
81,0.716000,755,1
82,0.709100,640,1
83,0.706300,393,1
84,0.716000,745,1
85,0.706300,478,1
86,0.709100,632,1
87,0.706300,408,1
88,0.716000,755,1
89,0.706300,382,1
90,0.709100,693,1
91,0.721500,562,1
92,0.709100,408,1
93,0.706300,375,1
94,0.709100,418,1
95,0.721500,555,1
96,0.721500,562,1
97,0.706300,378,1
98,0.716000,628,1
99,0.706300,399,1
