index,fitness,size,has_meta
0,0.721500,562,1
1,0.721500,568,1
2,0.714400,1418,1
3,0.714400,1826,1
4,0.714400,1032,1
5,0.706300,418,1
6,0.709100,913,1
7,0.706300,390,1
8,0.709100,754,1
9,0.706300,469,1
10,0.721500,558,1
11,0.709100,409,1
12,0.709100,758,1
13,0.714400,1521,1
14,0.714400,1214,1
15,0.706300,399,1
16,0.709100,746,1
17,0.709100,634,1
18,0.714400,1212,1
19,0.714400,951,1
20,0.706300,374,1
21,0.711600,865,1
22,0.714400,845,1
23,0.709100,747,1
24,0.706300,418,1
25,0.709100,646,1
26,0.714400,853,1
27,0.711600,778,1
28,0.709100,796,1
29,0.706300,374,1
30,0.709100,429,1
31,0.714400,2059,1
32,0.709100,688,1
33,0.709100,747,1
34,0.714400,1424,1
35,0.714400,694,1
36,0.709100,1231,1
37,0.709100,633,1
38,0.709100,747,1
39,0.714400,969,1
40,0.709100,405,1
41,0.716000,750,1
42,0.714400,1212,1
43,0.709100,749,1
44,0.714400,684,1
45,0.714400,694,1
46,0.706300,410,1
47,0.714400,1521,1
48,0.709100,634,1
49,0.709100,704,1
50,0.714400,855,1
51,0.706300,410,1
52,0.714400,1165,1
53,0.716000,742,1
54,0.721500,562,1
55,0.709100,409,1
56,0.706300,402,1
57,0.706300,387,1
58,0.706300,399,1
59,0.709100,698,1
60,0.709100,744,1
61,0.706300,633,1
62,0.706300,365,1
63,0.709100,929,1
64,0.709100,793,1
65,0.709100,634,1
66,0.714400,1035,1
67,0.714400,981,1
68,0.714400,705,1
69,0.714400,692,1
70,0.714400,1037,1
71,0.709100,646,1
72,0.714400,705,1
73,0.714400,1519,1
74,0.709100,692,1
75,0.714400,845,1
76,0.709100,436,1
77,0.706300,402,1
78,0.709100,692,1
79,0.706300,282,1
80,0.709100,633,1
81,0.709100,929,1
82,0.709100,409,1
83,0.714400,705,1
84,0.709100,704,1
85,0.709100,793,1
86,0.716000,742,1
87,0.714400,960,1
88,0.706300,469,1
89,0.709100,634,1
90,0.714400,1035,1
91,0.706300,409,1
92,0.714400,1048,1
93,0.706300,382,1
94,0.714400,859,1
95,0.706900,805,1
96,0.714400,956,1
97,0.714400,859,1
98,0.714400,1527,1
99,0.714400,694,1
