index,fitness,size,has_meta
0,0.677900,40,1
1,0.672900,93,1
2,0.590800,191,1
3,0.590800,187,1
4,0.590800,187,1
5,0.670100,100,1
6,0.590800,153,1
7,0.672900,63,1
8,0.590600,198,1
9,0.590800,154,1
10,0.674700,202,1
11,0.320200,164,1
12,0.671300,100,1
13,0.676200,36,1
14,0.670100,73,1
15,0.590800,159,1
16,0.590800,187,1
17,0.590800,147,1
18,0.320200,164,1
19,0.677900,40,1
20,0.590800,218,1
21,0.320200,147,1
22,0.592600,258,1
23,0.590800,154,1
24,0.673500,62,1
25,0.590800,138,1
26,0.320200,164,1
27,0.590800,144,1
28,0.677900,35,1
29,0.636600,58,1
30,0.672900,93,1
31,0.592600,259,1
32,0.636600,58,1
33,0.670300,87,1
34,0.592600,258,1
35,0.590600,152,1
36,0.590800,191,1
37,0.590800,147,1
38,0.590800,153,1
39,0.677900,40,1
40,0.588600,33,1
41,0.677900,36,1
42,0.677900,40,1
43,0.671600,62,1
44,0.671300,85,1
45,0.670300,54,1
46,0.588600,33,1
47,0.590800,169,1
48,0.670300,87,1
49,0.670300,112,1
50,0.590800,144,1
51,0.590800,122,1
52,0.677900,48,1
53,0.670300,54,1
54,0.671300,100,1
55,0.590800,161,1
56,0.590600,240,1
57,0.590800,170,1
58,0.590800,262,1
59,0.636600,62,1
60,0.676200,36,1
61,0.636600,58,1
62,0.590800,143,1
63,0.590600,59,1
64,0.590600,152,1
65,0.590800,145,1
66,0.590800,136,1
67,0.673500,62,1
68,0.672900,93,1
69,0.672900,93,1
70,0.670100,121,1
71,0.320200,164,1
72,0.590800,130,1
73,0.590600,344,1
74,0.670100,100,1
75,0.670300,112,1
76,0.590600,240,1
77,0.670300,51,1
78,0.590600,224,1
79,0.670100,73,1
80,0.670300,87,1
81,0.672900,93,1
82,0.590800,145,1
83,0.590800,207,1
84,0.320200,164,1
85,0.590800,147,1
86,0.671600,63,1
87,0.590800,186,1
88,0.676200,36,1
89,0.676200,36,1
90,0.671600,46,1
91,0.590800,186,1
92,0.590800,145,1
93,0.590800,145,1
94,0.590600,192,1
95,0.590600,198,1
96,0.644100,88,1
97,0.636600,58,1
98,0.590800,159,1
99,0.672900,93,1
