index,fitness,size,has_meta
0,0.713200,176,1
1,0.705200,108,1
2,0.677500,120,1
3,0.677500,92,1
4,0.706300,174,1
5,0.484800,53,1
6,0.706300,309,1
7,0.677500,120,1
8,0.680300,210,1
9,0.680300,210,1
10,0.706300,168,1
11,0.677500,138,1
12,0.706300,175,1
13,0.706300,175,1
14,0.706300,170,1
15,0.676200,37,1
16,0.680300,109,1
17,0.678400,72,1
18,0.702500,77,1
19,0.706300,168,1
20,0.678400,70,1
21,0.705200,108,1
22,0.680300,116,1
23,0.706300,215,1
24,0.706300,167,1
25,0.678400,66,1
26,0.709100,145,1
27,0.674700,325,1
28,0.674700,325,1
29,0.706300,182,1
30,0.680300,213,1
31,0.706300,175,1
32,0.711600,113,1
33,0.677500,86,1
34,0.677500,91,1
35,0.680300,109,1
36,0.678400,72,1
37,0.711600,172,1
38,0.677500,89,1
39,0.706300,184,1
40,0.705200,108,1
41,0.706300,265,1
42,0.677500,86,1
43,0.706300,175,1
44,0.678400,66,1
45,0.706300,197,1
46,0.701500,86,1
47,0.706300,271,1
48,0.706300,207,1
49,0.709100,368,1
50,0.677900,176,1
51,0.706300,207,1
52,0.706300,180,1
53,0.706300,175,1
54,0.680300,130,1
55,0.706300,175,1
56,0.706300,299,1
57,0.706300,174,1
58,0.709100,368,1
59,0.677500,86,1
60,0.706300,180,1
61,0.705200,108,1
62,0.680300,130,1
63,0.706300,183,1
64,0.706300,180,1
65,0.706300,225,1
66,0.677700,165,1
67,0.677700,183,1
68,0.677500,86,1
69,0.678400,66,1
70,0.677900,108,1
71,0.706300,175,1
72,0.680300,109,1
73,0.680300,130,1
74,0.677900,104,1
75,0.683100,180,1
76,0.680300,130,1
77,0.709400,202,1
78,0.683100,180,1
79,0.711600,172,1
80,0.706300,260,1
81,0.677900,126,1
82,0.677900,108,1
83,0.677500,109,1
84,0.484800,53,1
85,0.674700,222,1
86,0.677500,118,1
87,0.706300,180,1
88,0.701500,86,1
89,0.678400,66,1
90,0.706300,175,1
91,0.705200,108,1
92,0.709100,368,1
93,0.709400,202,1
94,0.678400,66,1
95,0.706300,272,1
96,0.706300,263,1
97,0.713200,176,1
98,0.677500,91,1
99,0.678400,72,1
