index,fitness,size,has_meta
0,0.709400,111,1
1,0.702500,83,1
2,0.699500,53,1
3,0.668200,81,1
4,0.671300,64,1
5,0.674700,83,1
6,0.673100,124,1
7,0.674700,79,1
8,0.706300,180,1
9,0.671200,84,1
10,0.674700,117,1
11,0.677500,85,1
12,0.671300,78,1
13,0.671200,78,1
14,0.702500,90,1
15,0.671300,79,1
16,0.701900,80,1
17,0.676200,68,1
18,0.674700,190,1
19,0.671300,75,1
20,0.674700,196,1
21,0.671600,86,1
22,0.320200,91,1
23,0.677500,107,1
24,0.677500,89,1
25,0.672900,54,1
26,0.674700,128,1
27,0.674700,83,1
28,0.701900,100,1
29,0.671600,86,1
30,0.674700,222,1
31,0.674700,83,1
32,0.677500,85,1
33,0.671200,55,1
34,0.672500,171,1
35,0.709400,147,1
36,0.711600,113,1
37,0.672500,174,1
38,0.674700,196,1
39,0.677500,85,1
40,0.673100,101,1
41,0.671300,67,1
42,0.671300,78,1
43,0.671600,86,1
44,0.699500,53,1
45,0.706300,184,1
46,0.674700,195,1
47,0.706300,184,1
48,0.671200,77,1
49,0.674700,84,1
50,0.702500,113,1
51,0.672500,173,1
52,0.677500,88,1
53,0.671300,83,1
54,0.668800,61,1
55,0.674700,224,1
56,0.673100,163,1
57,0.701900,91,1
58,0.671300,78,1
59,0.705200,108,1
60,0.674700,190,1
61,0.674700,224,1
62,0.668600,51,1
63,0.484800,46,1
64,0.671200,78,1
65,0.671300,79,1
66,0.702500,113,1
67,0.701900,167,1
68,0.671600,102,1
69,0.677500,88,1
70,0.671200,78,1
71,0.674700,224,1
72,0.702500,83,1
73,0.701900,91,1
74,0.674700,83,1
75,0.677500,92,1
76,0.699500,53,1
77,0.706300,184,1
78,0.671300,55,1
79,0.671300,74,1
80,0.707600,53,1
81,0.671300,75,1
82,0.671300,75,1
83,0.677900,117,1
84,0.674700,224,1
85,0.668800,68,1
86,0.706300,182,1
87,0.702500,83,1
88,0.671200,78,1
89,0.671300,81,1
90,0.668800,62,1
91,0.707600,53,1
92,0.674700,224,1
93,0.676200,66,1
94,0.709400,124,1
95,0.671200,77,1
96,0.702500,106,1
97,0.672900,72,1
98,0.674700,228,1
99,0.674700,196,1
