index,fitness,size,has_meta
0,0.721500,562,1
1,0.706300,225,1
2,0.711600,208,1
3,0.709100,490,1
4,0.706300,342,1
5,0.716000,349,1
6,0.721500,562,1
7,0.706300,386,1
8,0.706300,373,1
9,0.706300,372,1
10,0.721500,555,1
11,0.706300,351,1
12,0.709100,426,1
13,0.706300,405,1
14,0.721500,562,1
15,0.706300,392,1
16,0.706300,212,1
17,0.706300,382,1
18,0.706300,372,1
19,0.706300,317,1
20,0.706300,330,1
21,0.706300,244,1
22,0.721500,564,1
23,0.716000,337,1
24,0.706300,729,1
25,0.706300,385,1
26,0.716000,564,1
27,0.716000,564,1
28,0.706300,372,1
29,0.706300,812,1
30,0.706300,230,1
31,0.706300,571,1
32,0.709100,433,1
33,0.706300,126,1
34,0.706300,232,1
35,0.706300,395,1
36,0.706300,216,1
37,0.706300,351,1
38,0.706300,385,1
39,0.706300,361,1
40,0.721500,563,1
41,0.706300,567,1
42,0.706300,382,1
43,0.706300,372,1
44,0.706300,449,1
45,0.706300,575,1
46,0.706300,375,1
47,0.706300,400,1
48,0.706300,359,1
49,0.706300,405,1
50,0.709100,430,1
51,0.706300,351,1
52,0.706300,225,1
53,0.706300,800,1
54,0.706300,576,1
55,0.706300,344,1
56,0.706300,214,1
57,0.706300,382,1
58,0.706300,386,1
59,0.706300,229,1
60,0.706300,362,1
61,0.706300,225,1
62,0.706300,243,1
63,0.706300,582,1
64,0.704100,216,1
65,0.706300,351,1
66,0.706300,357,1
67,0.706300,343,1
68,0.706300,222,1
69,0.706300,366,1
70,0.706300,375,1
71,0.706300,392,1
72,0.706300,395,1
73,0.706300,386,1
74,0.706300,386,1
75,0.706300,438,1
76,0.709100,417,1
77,0.709100,438,1
78,0.706300,800,1
79,0.706300,126,1
80,0.706300,387,1
81,0.706300,385,1
82,0.706300,357,1
83,0.706300,567,1
84,0.721500,564,1
85,0.706300,372,1
86,0.706300,372,1
87,0.706300,224,1
88,0.706300,566,1
89,0.706300,219,1
90,0.706300,362,1
91,0.706300,581,1
92,0.706300,392,1
93,0.706300,400,1
94,0.706300,369,1
95,0.706300,405,1
96,0.706300,347,1
97,0.706300,322,1
98,0.706300,217,1
99,0.706300,372,1
