index,fitness,size,has_meta
0,0.677900,40,1
1,0.000000,152,1
2,0.000000,193,1
3,0.590800,153,1
4,0.590800,153,1
5,0.590600,231,1
6,0.590800,154,1
7,0.672900,63,1
8,0.590800,145,1
9,0.000000,184,1
10,0.590600,59,1
11,0.590600,224,1
12,0.590600,240,1
13,0.590600,59,1
14,0.590600,59,1
15,0.000000,227,1
16,0.000000,227,1
17,0.588600,33,1
18,0.588600,33,1
19,0.592600,258,1
20,0.592600,259,1
21,0.320200,164,1
22,0.320200,164,1
23,0.672900,93,1
24,0.590600,344,1
25,0.590800,143,1
26,0.644100,88,1
27,0.590600,198,1
28,0.673500,68,1
29,0.590800,218,1
30,0.636600,58,1
31,0.590800,145,1
32,0.590800,145,1
33,0.000000,184,1
34,0.670100,91,1
35,0.590800,154,1
36,0.590800,154,1
37,0.590600,344,1
38,0.590800,207,1
39,0.590800,143,1
40,0.590800,144,1
41,0.590600,191,1
42,0.590600,191,1
43,0.670100,73,1
44,0.670100,57,1
45,0.590800,159,1
46,0.590800,154,1
47,0.000000,152,1
48,0.000000,193,1
49,0.672900,94,1
50,0.672900,93,1
51,0.590600,191,1
52,0.590600,191,1
53,0.676200,36,1
54,0.677900,40,1
55,0.670100,73,1
56,0.670100,73,1
57,0.590600,198,1
58,0.671600,46,1
59,0.590800,145,1
60,0.671300,100,1
61,0.590600,152,1
62,0.590600,152,1
63,0.320200,147,1
64,0.320200,147,1
65,0.670100,100,1
66,0.590600,148,1
67,0.590800,202,1
68,0.590800,218,1
69,0.671300,100,1
70,0.644100,88,1
71,0.000000,243,1
72,0.000000,269,1
73,0.590800,153,1
74,0.670100,73,1
75,0.670300,54,1
76,0.670300,66,1
77,0.590800,130,1
78,0.590800,187,1
79,0.590800,154,1
80,0.590600,191,1
81,0.670300,66,1
82,0.670300,66,1
83,0.671600,46,1
84,0.671600,46,1
85,0.670300,87,1
86,0.590600,116,1
87,0.000000,184,1
88,0.000000,90,1
89,0.590600,240,1
90,0.636600,58,1
91,0.671600,46,1
92,0.671600,46,1
93,0.677900,40,1
94,0.677900,40,1
95,0.590800,207,1
96,0.590800,207,1
97,0.671200,55,1
98,0.671200,55,1
99,0.000000,164,1
