index,fitness,size,has_meta
0,0.713200,176,1
1,0.706300,180,1
2,0.706300,185,1
3,0.706300,174,1
4,0.706300,210,1
5,0.706300,299,1
6,0.706300,284,1
7,0.706300,236,1
8,0.706300,192,1
9,0.706300,190,1
10,0.706300,173,1
11,0.706300,191,1
12,0.706300,168,1
13,0.713200,176,1
14,0.706300,252,1
15,0.706300,174,1
16,0.706300,148,1
17,0.711600,190,1
18,0.706300,189,1
19,0.706300,194,1
20,0.706300,302,1
21,0.706300,338,1
22,0.706300,183,1
23,0.706300,181,1
24,0.706300,169,1
25,0.709100,342,1
26,0.706300,202,1
27,0.706900,418,1
28,0.706300,373,1
29,0.706300,175,1
30,0.706300,290,1
31,0.706300,173,1
32,0.711600,190,1
33,0.706300,174,1
34,0.706300,202,1
35,0.706300,200,1
36,0.706300,213,1
37,0.706300,295,1
38,0.706300,183,1
39,0.713200,179,1
40,0.706300,306,1
41,0.706300,172,1
42,0.709400,163,1
43,0.706300,283,1
44,0.706300,171,1
45,0.706300,204,1
46,0.706300,176,1
47,0.706300,181,1
48,0.706900,418,1
49,0.706300,177,1
50,0.709400,160,1
51,0.706300,169,1
52,0.706300,295,1
53,0.706300,255,1
54,0.709100,344,1
55,0.706300,295,1
56,0.706300,185,1
57,0.706300,185,1
58,0.709100,343,1
59,0.706300,174,1
60,0.706300,197,1
61,0.706300,173,1
62,0.706300,199,1
63,0.706300,283,1
64,0.706300,192,1
65,0.706300,252,1
66,0.709100,335,1
67,0.706300,301,1
68,0.706300,179,1
69,0.706300,187,1
70,0.706300,301,1
71,0.706300,168,1
72,0.706300,185,1
73,0.706300,134,1
74,0.706300,190,1
75,0.713200,188,1
76,0.706300,172,1
77,0.706300,206,1
78,0.706300,169,1
79,0.706900,420,1
80,0.706300,188,1
81,0.706300,166,1
82,0.706300,191,1
83,0.706300,324,1
84,0.706300,194,1
85,0.706300,280,1
86,0.706300,324,1
87,0.706300,175,1
88,0.706300,290,1
89,0.709100,361,1
90,0.706300,169,1
91,0.709400,172,1
92,0.706300,134,1
93,0.706300,249,1
94,0.711600,190,1
95,0.706300,168,1
96,0.706300,255,1
97,0.706300,207,1
98,0.706300,293,1
99,0.706300,174,1
