index,fitness,size,has_meta
0,0.721500,562,1
1,0.706300,260,1
2,0.706300,188,1
3,0.721500,573,1
4,0.706300,408,1
5,0.709100,414,1
6,0.706300,461,1
7,0.716000,468,1
8,0.706300,374,1
9,0.709100,500,1
10,0.709100,412,1
11,0.709100,449,1
12,0.709100,417,1
13,0.709100,502,1
14,0.706300,399,1
15,0.706300,353,1
16,0.706300,366,1
17,0.706300,559,1
18,0.706300,374,1
19,0.706300,631,1
20,0.706300,463,1
21,0.706300,393,1
22,0.706300,387,1
23,0.716000,491,1
24,0.709100,490,1
25,0.706300,448,1
26,0.721500,562,1
27,0.706300,767,1
28,0.709100,422,1
29,0.704100,191,1
30,0.709100,625,1
31,0.706300,244,1
32,0.709100,486,1
33,0.706300,775,1
34,0.706300,750,1
35,0.716000,541,1
36,0.706300,389,1
37,0.709100,490,1
38,0.706300,634,1
39,0.716000,481,1
40,0.706300,382,1
41,0.709100,424,1
42,0.706300,748,1
43,0.709100,418,1
44,0.706300,385,1
45,0.706300,377,1
46,0.706300,631,1
47,0.709100,631,1
48,0.704100,342,1
49,0.706300,363,1
50,0.716000,487,1
51,0.706300,631,1
52,0.706300,399,1
53,0.706300,637,1
54,0.721500,556,1
55,0.706300,559,1
56,0.709100,412,1
57,0.706300,372,1
58,0.706300,349,1
59,0.706300,377,1
60,0.709100,412,1
61,0.714400,723,1
62,0.706300,631,1
63,0.709100,428,1
64,0.706300,345,1
65,0.706300,374,1
66,0.709100,645,1
67,0.706300,355,1
68,0.709100,506,1
69,0.706300,363,1
70,0.716000,473,1
71,0.706300,358,1
72,0.706300,213,1
73,0.709100,418,1
74,0.706300,377,1
75,0.716000,645,1
76,0.706300,407,1
77,0.706300,209,1
78,0.706300,383,1
79,0.706300,263,1
80,0.721500,556,1
81,0.706300,399,1
82,0.706300,355,1
83,0.714400,723,1
84,0.706300,388,1
85,0.706300,356,1
86,0.721500,562,1
87,0.706300,260,1
88,0.709100,486,1
89,0.706300,751,1
90,0.706300,198,1
91,0.709100,521,1
92,0.706300,360,1
93,0.706300,349,1
94,0.709100,629,1
95,0.706300,363,1
96,0.706300,213,1
97,0.706300,363,1
98,0.716000,478,1
99,0.706300,412,1
