index,fitness,size,has_meta
0,0.721500,562,1
1,0.706300,469,1
2,0.709100,703,1
3,0.709100,409,1
4,0.721500,576,1
5,0.714400,693,1
6,0.706300,371,1
7,0.706300,480,1
8,0.709100,758,1
9,0.709100,857,1
10,0.709100,747,1
11,0.706300,329,1
12,0.714400,1526,1
13,0.706300,399,1
14,0.709100,634,1
15,0.706300,400,1
16,0.706300,354,1
17,0.721500,556,1
18,0.706300,383,1
19,0.706300,402,1
20,0.706300,418,1
21,0.709100,402,1
22,0.706300,408,1
23,0.706300,399,1
24,0.706300,367,1
25,0.714400,859,1
26,0.714400,1014,1
27,0.706300,478,1
28,0.714400,1047,1
29,0.709100,758,1
30,0.706300,477,1
31,0.706300,381,1
32,0.709100,413,1
33,0.706300,354,1
34,0.706300,451,1
35,0.706300,414,1
36,0.706300,811,1
37,0.706300,472,1
38,0.714400,971,1
39,0.714400,1024,1
40,0.706300,400,1
41,0.716000,750,1
42,0.709100,633,1
43,0.706300,477,1
44,0.714400,959,1
45,0.714400,1214,1
46,0.714400,951,1
47,0.714400,853,1
48,0.706300,468,1
49,0.706300,469,1
50,0.706300,469,1
51,0.706300,685,1
52,0.709100,1231,1
53,0.709100,412,1
54,0.709100,704,1
55,0.706300,381,1
56,0.709100,751,1
57,0.706300,424,1
58,0.706300,399,1
59,0.706300,418,1
60,0.714400,689,1
61,0.706300,386,1
62,0.721500,562,1
63,0.706300,371,1
64,0.706300,685,1
65,0.709100,635,1
66,0.714400,951,1
67,0.706300,408,1
68,0.706300,386,1
69,0.709100,402,1
70,0.706300,386,1
71,0.714400,693,1
72,0.706300,409,1
73,0.706300,282,1
74,0.714400,959,1
75,0.706300,381,1
76,0.721500,563,1
77,0.709100,692,1
78,0.709100,747,1
79,0.709100,412,1
80,0.714400,689,1
81,0.706300,404,1
82,0.721500,562,1
83,0.706300,685,1
84,0.706300,418,1
85,0.706300,389,1
86,0.706300,410,1
87,0.714400,971,1
88,0.714400,1424,1
89,0.706300,354,1
90,0.714400,951,1
91,0.706300,399,1
92,0.706300,418,1
93,0.714400,853,1
94,0.706300,469,1
95,0.714400,849,1
96,0.709100,410,1
97,0.706300,685,1
98,0.706300,329,1
99,0.709100,762,1
