index,fitness,size,has_meta
0,0.671600,46,1
1,0.320200,316,1
2,0.590600,191,1
3,0.670300,59,1
4,0.590600,152,1
5,0.320200,117,1
6,0.590600,344,1
7,0.644100,72,1
8,0.593000,197,1
9,0.677900,40,1
10,0.590800,148,1
11,0.590600,312,1
12,0.590600,116,1
13,0.590800,153,1
14,0.590600,232,1
15,0.590800,193,1
16,0.590800,221,1
17,0.590600,232,1
18,0.672900,63,1
19,0.590600,198,1
20,0.590600,247,1
21,0.590600,227,1
22,0.320200,282,1
23,0.671300,100,1
24,0.590600,184,1
25,0.590800,145,1
26,0.590800,130,1
27,0.590800,164,1
28,0.590800,154,1
29,0.320200,122,1
30,0.672500,89,1
31,0.588600,25,1
32,0.590600,205,1
33,0.590800,154,1
34,0.670300,87,1
35,0.590600,240,1
36,0.320200,132,1
37,0.590600,222,1
38,0.320200,147,1
39,0.590600,163,1
40,0.590600,152,1
41,0.320200,241,1
42,0.590800,218,1
43,0.590600,231,1
44,0.670300,66,1
45,0.590600,269,1
46,0.590600,252,1
47,0.290200,20,1
48,0.590600,243,1
49,0.672900,63,1
50,0.590600,233,1
51,0.672500,90,1
52,0.671200,55,1
53,0.590800,196,1
54,0.290200,20,1
55,0.590800,379,1
56,0.320200,41,1
57,0.672900,63,1
58,0.320200,206,1
59,0.590800,311,1
60,0.636600,58,1
61,0.320200,164,1
62,0.673500,68,1
63,0.590800,182,1
64,0.590800,207,1
65,0.670100,73,1
66,0.590600,240,1
67,0.677900,40,1
68,0.590800,143,1
69,0.590800,222,1
70,0.588600,33,1
71,0.590600,247,1
72,0.672900,93,1
73,0.590800,249,1
74,0.320200,97,1
75,0.590800,228,1
76,0.590600,148,1
77,0.590800,230,1
78,0.590800,187,1
79,0.670100,91,1
80,0.644100,88,1
81,0.590800,227,1
82,0.636600,58,1
83,0.670100,100,1
84,0.590800,237,1
85,0.670100,73,1
86,0.320200,253,1
87,0.592600,258,1
88,0.590600,59,1
89,0.320200,148,1
90,0.000000,164,0
91,0.000000,207,0
92,0.000000,25,0
93,0.000000,187,0
94,0.000000,231,0
95,0.000000,282,0
96,0.000000,143,0
97,0.000000,269,0
98,0.000000,40,0
99,0.000000,122,0
