index,fitness,size,has_meta
0,0.713200,176,1
1,0.709100,369,1
2,0.709100,368,1
3,0.706300,158,1
4,0.706300,200,1
5,0.680300,116,1
6,0.706300,207,1
7,0.677500,120,1
8,0.680300,210,1
9,0.701500,86,1
10,0.706300,265,1
11,0.706300,174,1
12,0.713200,176,1
13,0.706300,180,1
14,0.678400,70,1
15,0.677900,126,1
16,0.676200,35,1
17,0.677500,86,1
18,0.706300,271,1
19,0.706300,175,1
20,0.680300,210,1
21,0.713200,176,1
22,0.320200,27,1
23,0.706300,299,1
24,0.706300,175,1
25,0.677500,91,1
26,0.706300,175,1
27,0.678400,66,1
28,0.706300,263,1
29,0.706300,385,1
30,0.706300,339,1
31,0.706300,167,1
32,0.706300,265,1
33,0.677900,202,1
34,0.677900,176,1
35,0.706300,219,1
36,0.674700,82,1
37,0.701500,86,1
38,0.683100,180,1
39,0.680300,109,1
40,0.706300,180,1
41,0.711600,172,1
42,0.711600,190,1
43,0.709100,145,1
44,0.678400,72,1
45,0.678400,72,1
46,0.701500,86,1
47,0.678400,66,1
48,0.706300,177,1
49,0.701500,86,1
50,0.713200,176,1
51,0.678400,70,1
52,0.706300,260,1
53,0.677900,132,1
54,0.676200,62,1
55,0.706300,175,1
56,0.706300,183,1
57,0.705200,108,1
58,0.706300,272,1
59,0.678400,66,1
60,0.705200,108,1
61,0.706300,168,1
62,0.680300,213,1
63,0.706300,168,1
64,0.290200,48,1
65,0.683100,180,1
66,0.677900,176,1
67,0.677900,108,1
68,0.680300,106,1
69,0.701500,86,1
70,0.706300,174,1
71,0.706300,174,1
72,0.677900,105,1
73,0.706300,299,1
74,0.706300,170,1
75,0.705200,110,1
76,0.705200,112,1
77,0.706300,166,1
78,0.706300,169,1
79,0.677900,176,1
80,0.706300,180,1
81,0.706300,211,1
82,0.677900,112,1
83,0.709400,202,1
84,0.706300,168,1
85,0.706300,182,1
86,0.706300,263,1
87,0.701500,86,1
88,0.702500,77,1
89,0.705200,108,1
90,0.677500,118,1
91,0.709100,377,1
92,0.486700,77,1
93,0.706300,167,1
94,0.680300,130,1
95,0.705200,108,1
96,0.484800,52,1
97,0.680300,109,1
98,0.705200,108,1
99,0.677500,91,1
